Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans as listed in FE Guide (derived from col AA thru AF),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe,,,
2013,Chrysler Group LLC,Chrysler,300 AWD,CRX,74,3.6,6,Auto(A8),18,27,21,23,38.1,27.9923,18.32,27.2332,21.4842,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,106,16,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,7/23/2012,10782,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,28.2,,,5,5,,DCRXV03.6VP0,6,,,,,,,,,,,,,,,,1150,485,326,413,,,,,,,,,,
2013,Chrysler Group LLC,Chrysler,300 AWD,CRX,56,5.7,8,Auto(A5),15,23,18,18.1499,32.5997,22.6721,14.6411,23.4285,17.6141,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,A,All Wheel Drive,10,,,GM,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,106,16,,,3050,3050,,,,,,,,,,,,,,,,,,,,,1,1,6,Large Cars,car,Derived 5-cycle label,7/23/2012,10451,,N,N,,,N,N,,Y,Solenoids,Y,Cam Phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,22.8,,,4,4,,DCRXV05.7VP1,6,,,,,,,,,,,,,,,,3650,606,379,503,,,,,,,,,,
2013,Chrysler Group LLC,Chrysler,300 SRT8,CRX,31,6.4,8,Auto(A5),14,23,17,17.4,31.8,21.8531,14.0638,22.8718,17.012,G,NA,Naturally Aspirated,A,Automatic,,5,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,106,16,,,3350,3350,,,,,,,,,,,,,,,,,,,,,1,1,6,Large Cars,car,Derived 5-cycle label,7/23/2012,10446,,N,N,,,N,N,,Y,SOLENOIDS,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,,,,,,,22,,,4,4,,DCRXV06.44P0,5,,,,,,,,,,,,,,,,5150,629,388,520,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Charger,CRX,72,3.6,6,Auto(A5),18,27,21,22.2,37.5,27.1926,17.7196,26.8201,20.9129,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,16,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,7/23/2012,11817,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,27.4,,,5,5,,DCRXV03.6VP0,6,,,,,,,,,,,,,,,,1150,501,331,425,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Charger,CRX,79,3.6,6,Auto(A5),18,27,21,22.2,37.5,27.1926,17.7196,26.82,20.9129,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,R,"2-Wheel Drive, Rear",85,,407,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,16,,,2550,2550,13,19,15,15.8,25.9,19.1627,12.8248,18.7377,14.9474,291,E,Ethanol (E85),MPG,miles per gallon,3100,491,334,420,3100,FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/23/2012,11818,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,27.4,,,5,5,5,DCRXV03.6RNA,5,,,,,,,,,,,,,,,,1150,501,331,425,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Charger,CRX,77,3.6,6,Auto(A8),19,31,23,24,43.1,29.9782,19.067,30.6564,22.9756,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,16,,,2300,2300,,,,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,7/23/2012,11740,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,30.2,,,6,6,,DCRXV03.6VP0,6,,,,,,,,,,,,,,,100,,466,290,386,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Charger,CRX,86,3.6,6,Auto(A8),19,31,23,24,43.1,29.9782,19.067,30.6564,22.9756,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",85,,446,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,16,,,2300,2300,14,23,17,17.3,31.7,21.745,13.9867,22.8022,16.9326,330,E,Ethanol (E85),MPG,miles per gallon,2750,454,278,375,2750,FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/23/2012,10701,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,30.2,,,6,6,6,DCRXV03.6RNA,5,,,,,,,,,,,,,,,100,,466,290,386,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Charger,CRX,59,5.7,8,Auto(A5),16,25,19,19.3,34.5,24.0727,15.522,24.7476,18.6507,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,R,"2-Wheel Drive, Rear",10,,,GM,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,16,,,2900,2900,,,,,,,,,,,,,,,,,,,,,1,1,6,Large Cars,car,Derived 5-cycle label,7/23/2012,10447,,N,N,,,N,N,,Y,Solenoids,Y,Cam Phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,24.3,,,4,4,,DCRXV05.7VP1,6,,,,,,,,,,,,,,,,2900,572,360,476,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Charger AWD,CRX,84,3.6,6,Auto(A8),18,27,21,23,38.1,27.9923,18.32,27.2332,21.4842,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,A,All Wheel Drive,85,,407,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,16,,,2550,2550,14,20,16,16.8,27.8,20.4394,13.6005,20.0743,15.9093,310,E,Ethanol (E85),MPG,miles per gallon,2900,466,315,398,2900,FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/18/2012,10783,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,28.2,,,5,5,5,DCRXV03.6RNA,5,,,,,,,,,,,,,,,,1150,485,326,413,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Charger AWD,CRX,75,3.6,6,Auto(A8),18,27,21,23,38.1,27.9923,18.32,27.2332,21.4842,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,16,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,7/23/2012,10781,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,28.2,,,5,5,,DCRXV03.6VP0,6,,,,,,,,,,,,,,,,1150,485,326,413,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Charger AWD,CRX,57,5.7,8,Auto(A5),15,23,18,18.1499,32.5997,22.6721,14.6411,23.4285,17.6141,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,A,All Wheel Drive,10,,,GM,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,16,,,3050,3050,,,,,,,,,,,,,,,,,,,,,1,1,6,Large Cars,car,Derived 5-cycle label,7/23/2012,10450,,N,N,,,N,N,,Y,Solenoids,Y,Cam Phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,22.8,,,4,4,,DCRXV05.7VP1,6,,,,,,,,,,,,,,,,3650,606,379,503,,,,,,,,,,
2013,Chrysler Group LLC,Dodge,Charger SRT8,CRX,121,6.4,8,Auto(A5),14,23,17,17.4,31.8,21.8531,14.0638,22.8718,17.012,G,NA,Naturally Aspirated,A,Automatic,,5,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,105,16,,,3350,3350,,,,,,,,,,,,,,,,,,,,,1,1,6,Large Cars,car,Derived 5-cycle label,7/23/2012,10443,,N,N,,,N,N,,Y,SOLENOIDS,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,,,,,,,22,,,4,4,,DCRXV06.44P0,5,,,,,,,,,,,,,,,,5150,629,388,520,,,,,,,,,,
2013,Ford Motor Company,Ford,C-MAX Hybrid FWD,FMX,148,2.0,4,Auto(AV),47,47,47,65.1335,67.3794,66.1253,46.7654,46.8135,46.787,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,N,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,100,24,,,1150,1150,,,,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,7/23/2012,12042,,N,N,,,N,N,2013 MY HEV Fusion/MKZ/C-Max,N,NO,Y,Hydraulic actuated Variable Cam Timing,N,NO,Battery(s),,1,NiMH,,275,5.5,22,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,"DC Permanent Magnet, brushless",,35,,,MFI,Multipoint/sequential fuel injection,N,N,N,"5W-20, GF-5",N,No,,,,,,,,66.5,,,10,10,,DFMXV02.0VZL,7,,,,,,,,,,,,,,,5850,,190,191,190,,,,,,,,,,
2013,Ford Motor Company,Ford,TAURUS AWD,FMX,46,3.5,6,Auto(S6),18,26,21,22.7,36,27.2264,18.0952,25.7855,20.9002,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2550,2550,,,,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,12190,,N,N,,,N,N,3.5L TAURUS,N,,Y,"Intake variable CAM timing, hydraulic activated",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,"5W-20, GF-5",N,No,,,,,,,,27.4,,,5,5,,DFMXV03.7VE8,5,,,,,,,,,,,,,,,,1150,491,345,425,,,,,,,,,,
2013,Ford Motor Company,Ford,TAURUS AWD,FMX,162,3.5,6,Auto(S6),17,25,20,21.4,35.6,26.0815,17.1167,25,20.0911,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2650,2650,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,12242,,N,N,,,N,N,3.5L  MKS / Flex / MKT / Explorer,N,,Y,"Variable Cam Timing, Hydraulic, computer controlled",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 GF-5,N,No,,,,,,,,26.3,,,5,5,,DFMXV03.5VEP,5,,,,,,,,,,,,,,,,1650,519,356,442,,,,,,,,,,
2013,Ford Motor Company,Ford,TAURUS AWD FFV,FMX,187,3.5,6,Auto(S6),18,26,21,22.7,36,27.2264,18.0952,25.7855,20.9001,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,85,,360,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2550,2550,13,19,16,15.7,26.1,19.1303,12.5152,18.6945,14.702,270,E,Ethanol (E85),MPG,miles per gallon,2900,503,336,428,2900,FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,12139,,N,N,,,N,N,,N,,Y,Ti-VCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,27.4,,,5,5,5,DFMXV03.5VEA,5,,,,,,,,,,,,,,,,1150,491,345,425,,,,,,,,,,
2013,Ford Motor Company,Ford,TAURUS FWD,FMX,173,2.0,4,Auto(S6),22,32,26,28.3,44.4,33.8183,22.2357,31.5409,25.6396,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2050,2050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/9/2012,12438,,N,N,,,N,N,,N,,Y,Hydraulic Actuated VCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-30 GF-5,N,No,,,,,,,,34.1,,,7,7,,DFMXV02.0VE6,5,,,,,,,,,,,,,,,1350,,400,282,346,,,,,,,,,,
2013,Ford Motor Company,Ford,TAURUS FWD,FMX,48,3.5,6,Auto(S6),19,29,23,24.329,40.0311,29.5438,19.312,28.5593,22.6058,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2300,2300,,,,,,,,,,,,,,,,,,,,,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,12136,,N,N,,,N,N,,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,29.8,,,6,6,,DFMXV03.7VE8,5,,,,,,,,,,,,,,,100,,460,311,393,,,,,,,,,,
2013,Ford Motor Company,Ford,TAURUS FWD FFV,FMX,186,3.5,6,Auto(S6),19,29,23,24.329,40.0311,29.5438,19.312,28.5593,22.6058,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",85,,440,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,20,,,2300,2300,13,21,16,16.976,29.0176,20.874,13.4753,20.702,15.9866,270,E,Ethanol (E85),MPG,miles per gallon,2900,467,304,394,2900,FFV; ,2,2,6,Large Cars,car,Derived 5-cycle label,2/6/2012,12269,,N,N,,,N,N,,N,,Y,Ti-VCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,29.8,,,6,6,5,DFMXV03.5VEA,5,,,,,,,,,,,,,,,100,,461,311,393,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,AZERA,HYX,36,3.3,6,Auto(A6),20,29,23,25.6399,41.6798,31.0101,20.2838,29,23,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,106,16,,,2300,2300,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,8/31/2012,12783,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 ACEA A5,N,No,,,,,,,,31.2,,,6,6,,DHYXV03.31JE,5,,,,,,,,,,,,,,,100,,440,308,389,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,EQUUS,HYX,24,5.0,8,Auto(A8),15,23,18,19.0869,32.2369,23.3783,15.3592,23.176,18.1075,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,111,17,,,3150,3150,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,4/30/2012,12298,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,23.5,,,4,4,,DHYXV05.01PE,5,,,,,,,,,,,,,,,,4150,581,386,493,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,GENESIS,HYX,33,3.8,6,Auto(A8),18,28,22,23.5,40.1,28.8799,18,28,22.1475,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,109,16,,,2400,2400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/16/2012,12776,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 ACEA A5,N,No,,,,,,,,29.1,,,5,5,,DHYXV03.81ME,5,,,,,,,,,,,,,,,,400,495,318,405,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,GENESIS R SPEC,HYX,34,5.0,8,Auto(A8),16,25,18,19.9,34,24.4657,16.166,24.5867,18,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,109,16,,,3150,3150,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Vehicle Specific 5-cycle label,7/16/2012,12847,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,24.6,,,4,4,,DHYXV05.01NE,5,,,,,,,,,,,,,,,,4150,552,361,495,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,HYX,21,2.0,4,Auto(A6),22,34,26,28.4,47.5,34.6742,22.3085,33.6412,26.2945,,TC,Turbocharged,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,104,16,,,2050,2050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,4/2/2012,12295,,N,N,,,N,N,,N,,Y,Apply VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-30 ACEA A5,N,No,,,,,,,,34.9,,,7,7,,DHYXV02.01FE,5,,,,,,,,,,,,,,,1350,,400,265,339,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,HYX,22,2.4,4,Auto(A6),24,35,28,30.2388,49,36.5334,23.6416,34.6529,27.5862,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,104,16,,,1900,1900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,4/2/2012,12296,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,36.8,,,7,7,,DHYXV02.41GE,5,,,DHYXV02.42GP,9,,,,,,,,,,,2100,,377,257,323,,,,,,,,,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,HYX,23,2.4,4,Manual(M6),24,35,28,30.2,48.9,36.4772,23.6136,34.5855,27.546,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,104,16,,,1900,1900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,4/2/2012,12297,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,36.7,,,7,7,,DHYXV02.41GE,5,,,,,,,,,,,,,,,2100,,378,259,325,,,,,,,,,,
2013,Jaguar Cars,Jaguar Cars Ltd,Jaguar XJ,JCX,354,3.0,6,Auto(S8),18,27,21,22.5,37.9,27.5347,17.9451,27.0956,21.1609,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,102,18,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,9/21/2012,12957,,Y,N,,,N,N,,N,,Y,VVT on inlet & exhaust. Electronic control.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,XJ 3.0,,,,,,,27.7,,,5,5,,DJCXV03.0FSM,5,,,,,,,,,,,,,,,,1900,497,329,421,,,,,,,,,,
